Vegetation type,Extent (ha),Percentage from the natural vegetation types and Forest Plantations,Percentage from the total Land area of the mini watershed
Dense forests,432.28,59.9,22.2
Shrublands,73.42,10.2,3.8
Grasslands,14.49,2,0.7
Forest Plantations,201.38,27.9,10.4
Total,721.57,100,37.1
